@RELATION "composer dataset"

@ATTRIBUTE filename STRING
@ATTRIBUTE MFCC-0 REAL
@ATTRIBUTE MFCC-1 REAL
@ATTRIBUTE MFCC-2 REAL
@ATTRIBUTE MFCC-3 REAL
@ATTRIBUTE MFCC-4 REAL
@ATTRIBUTE MFCC-5 REAL
@ATTRIBUTE MFCC-6 REAL
@ATTRIBUTE MFCC-7 REAL
@ATTRIBUTE MFCC-8 REAL
@ATTRIBUTE MFCC-9 REAL
@ATTRIBUTE MFCC-10 REAL
@ATTRIBUTE MFCC-11 REAL
@ATTRIBUTE MFCC-12 REAL
@ATTRIBUTE flatness-mean REAL
@ATTRIBUTE flatness-variance REAL
@ATTRIBUTE rolloff-mean REAL
@ATTRIBUTE rolloff-variance REAL
@ATTRIBUTE centroid-mean REAL
@ATTRIBUTE centroid-variance REAL
@ATTRIBUTE flux-mean REAL
@ATTRIBUTE flux-variance REAL
@ATTRIBUTE energy-mean REAL
@ATTRIBUTE energy-variance REAL
@ATTRIBUTE ZCR-mean REAL
@ATTRIBUTE ZCR-variance REAL
@ATTRIBUTE flatness-std REAL
@ATTRIBUTE flatness-hmean REAL
@ATTRIBUTE period {baroque, classical, romantic}

@DATA
160,-50.808132,-45.757141,-45.174942,-44.71096,-44.830101,-47.802959,-44.952652,-47.464676,-48.161255,-51.130337,-52.242058,-48.467098,-46.65432,0.2317446774571984,0.00072518884447120475,4127.1777003484322,3085480.8847988923,6883.8022029934309,2080627.4390358676,24.053919645505868,396.97460699276132,169.90681290722188,775228.1795629838,0.055556311701509875,0.00019159717759446165,0.026929330561141038,0.22860798228381377,baroque
114,-67.877403,-63.168411,-62.965385,-58.217636,-62.41465,-59.498711,-62.305336,-57.807961,-60.146076,-58.722538,-62.112488,-58.378677,-59.406918,0.38926559520515414,0.0054070023379611913,3910.801393728223,1142548.8351200088,7870.0857967623342,8905097.2591656446,60.698647551512565,12135.574738073552,1286.5535059457616,32604541.560155816,0.027318797183507548,0.00017642063401859497,0.07353232172290762,0.37611238586589835,baroque
76,-67.840607,-67.575668,-69.505707,-68.554344,-71.396683,-73.092644,-74.284348,-68.616867,-68.403954,-73.274094,-70.808662,-69.26619,-68.742279,0.34494931934717965,0.0025208598962426225,2888.1533101045297,649005.99740193516,7244.6940837628244,1765487.1316524791,92.653644948055515,5389.0563654025009,14.683331418608052,22650.695905154036,0.035207289851916374,0.00011574052324449045,0.050208165633118113,0.33764214989042773,baroque
27,-67.332321,-55.544102,-55.284744,-61.066757,-56.42614,-56.514427,-54.220707,-55.513573,-55.768513,-54.584297,-56.463108,-61.096844,-59.032047,0.31091705326926927,0.0030241237508198487,4240.7665505226478,1183547.1475919338,6683.4265830482664,1932477.2852091936,123.1712396982055,19026.656852484604,63.032791195009565,188403.8146899491,0.039722615418118466,0.00017215160801241182,0.054992033521409703,0.30158343752749467,baroque
8,-57.768227,-49.060951,-50.837849,-51.074966,-48.855026,-49.230778,-50.337681,-49.73909,-49.425877,-51.699471,-50.114346,-51.658405,-51.387291,0.27594582255362909,0.0024141871503225222,3849.1289198606273,5099764.0495817605,7141.6490243637791,1639833.2787928591,30.375901998566235,1904.3929084004317,45.618167112938472,31152.843757891431,0.055218314459930314,0.0005042337328896488,0.049134378497367015,0.26777526578840977,baroque
125,-47.267826,-38.703835,-40.627605,-41.151791,-39.390804,-39.531902,-41.466892,-42.810001,-41.91423,-41.476467,-40.99921,-42.406807,-43.335518,0.31512433299134973,0.0019315595488891518,4191.6376306620205,1189215.7850647697,6475.5587657732049,1737355.0351899089,106.54926384628349,18383.138462412877,826.94074261932917,35532839.766142182,0.036638296070460707,8.0989193929053121e-05,0.043949511361210281,0.30905033077553495,baroque
56,-52.731094,-49.231632,-55.826614,-47.139267,-46.643677,-48.204506,-47.882942,-46.544167,-45.922005,-45.514812,-47.336143,-44.668221,-44.220379,0.31806993106054882,0.0034756556551617033,4363.2404181184666,3802298.5589238666,6970.8954196269779,1175576.7737300093,271.56373047136401,94866.288573302038,1055.7839301144836,72647119.534696132,0.044824710244870308,0.00021892102682935589,0.058954691544962759,0.30655827515189188,baroque
67,-68.975029,-62.107399,-64.367844,-63.13752,-64.720291,-63.891052,-63.617519,-64.959732,-63.449318,-65.980415,-62.814743,-65.952118,-63.462193,0.3542016266830384,0.0033300486154717855,5093.5540069686413,665524.65126443212,7422.8242828333696,1284699.1195350562,43.183128640026808,2914.086268168056,1.1924757539567856,27.734357947441694,0.041347573073945022,5.7602059700398435e-05,0.057706573416481638,0.34513767193319028,baroque
23,-63.831055,-55.088116,-54.579086,-55.296165,-52.024956,-50.447289,-51.023926,-53.572517,-55.110779,-49.485519,-51.267822,-50.949894,-51.119461,0.31145084079065111,0.0025597975673629417,2875.9581881533099,928463.80312981829,6604.8087318411553,1949225.3523409804,88.680973580410779,19022.022252451879,138.43056868742727,537007.55537338194,0.032907093858885017,0.00012956665953205415,0.050594442060002416,0.30257934902809513,baroque
99,-53.488892,-48.047607,-52.532951,-50.160793,-46.634537,-48.281635,-49.321831,-48.344669,-48.14563,-48.674675,-48.083214,-43.806927,-51.287544,0.26832567396502693,0.0010342036262725408,3238.3275261324043,1137816.7150262841,6673.7008748986764,1603712.9725997413,133.94616435158406,23608.925473935073,360.77631343121982,4872202.9883314213,0.04404814834978707,0.00012369165384956097,0.032159036463683746,0.26449660834028399,baroque
117,-62.183697,-48.191341,-49.148174,-55.779194,-49.948021,-46.838642,-46.196739,-48.985065,-50.419685,-50.784939,-48.189388,-49.170246,-54.318672,0.24262338252525389,0.00080220399694356462,4979.7909407665502,2963546.2977576507,7021.9836962644877,1043017.4587523451,11.656822633267925,173.52352656245873,4.714690420857421,481.55741772379201,0.058898098746612469,0.00013307287089960081,0.028323205979259563,0.23928472207614918,baroque
38,-72.78817,-59.601784,-57.210121,-56.352341,-56.525658,-56.072506,-55.467735,-53.930336,-51.277508,-47.228439,-50.432228,-48.204838,-49.873531,0.28644985757246066,0.0019317270545783677,4506.2717770034842,1994072.1630710582,6683.9451352782917,1118802.0679933627,88.721478598273819,6519.4286229956824,16.971046767415999,10497.129135053869,0.048722642639372822,0.00012324177166089161,0.043951416980324627,0.27987872125618363,baroque
106,-48.742676,-38.349415,-38.808132,-38.546959,-39.597378,-39.133209,-39.563389,-38.735149,-39.213963,-38.839474,-38.58815,-38.19466,-39.613235,0.28668606704143512,0.0025893629661028852,2584.6689895470381,1694190.0472265051,6628.3843266822732,1245134.274298372,81.343710516803355,4450.2468516173067,519.51893482282082,4447408.3035618197,0.043474611643437862,0.0003987344116715968,0.050885783536297101,0.27791645793541647,baroque
186,-41.00145,-34.075378,-33.726181,-33.619984,-34.231079,-35.119152,-34.355652,-34.418716,-35.095329,-35.174046,-35.011745,-34.884037,-34.614395,0.33525577097542747,0.0033872136321161637,3506.0975609756097,3282846.0950114727,6952.2393910832243,1725237.8689621058,338.86849670840752,422785.81577981618,353.34134791085478,1105953.0979833496,0.034793678014905148,0.00027456846562439277,0.058199773471347492,0.32574155452394388,baroque
97,-71.079941,-62.752033,-65.15329,-63.198666,-66.456596,-72.955696,-65.91597,-63.575542,-68.246506,-63.509197,-65.917793,-61.69241,-65.69294,0.33819228029394166,0.0021897065989386101,4538.3275261324043,1196910.7916813365,7557.160565135925,937416.88677020359,36.731222679633021,2537.0814389984052,0.22092748792629485,0.9372527509984544,0.039732823388501745,9.1218964251947243e-05,0.046794300923708752,0.33179317318976548,baroque
201,-56.617943,-49.542866,-43.767815,-41.408726,-41.570251,-43.011379,-45.39959,-41.486599,-42.475479,-44.389153,-46.562481,-45.879757,-43.961845,0.22278074972674775,0.0011541149104943771,4515.8536585365855,3746273.0517549077,7214.7962324649752,1260921.7867539783,40.734806588302504,1553.5065501961128,39.756174756436231,20047.076379174909,0.079706479263453353,0.0005688044822265907,0.033972266784752195,0.21783895879214091,baroque
12,-54.611626,-45.946037,-42.575718,-42.725193,-43.070896,-43.447269,-45.451225,-46.333069,-47.921585,-41.784836,-42.25853,-48.099308,-44.860577,0.26322393899295293,0.0016495899716683765,3400.8710801393727,2873509.6941810637,6481.234158175148,1242861.7439924742,77.997543387019817,3713.189312059968,1830.1900686850017,53491267.847184815,0.051793729432830039,0.00022211990696148842,0.040615144609718878,0.25690601036905186,baroque
124,-73.621605,-73.23439,-77.040482,-75.178642,-72.71389,-70.688591,-70.16153,-70.66552,-73.955963,-80.620621,-76.938583,-75.513359,-73.914673,0.37102586424978401,0.0036799333426981336,3281.1846689895469,1151457.8300088628,7825.281129205684,1210478.6577659852,136.59467923851193,62132.094931084488,12.536070798286206,4104.5710944863422,0.029916914682539684,8.7461397773843901e-05,0.060662454143383726,0.36146043811810497,baroque
100,-70.33252,-64.791367,-69.245277,-61.694035,-66.789223,-64.882011,-65.850876,-69.223618,-66.326958,-65.471054,-65.312073,-63.158157,-64.984871,0.19674089684811297,0.0013306768135311607,4504.1811846689898,2395801.3330257745,6399.4259476966281,1548565.4573954132,4.915416397102411,272.59004177326415,0.047223020492183777,0.033286646137176322,0.075504954268292679,0.00096032209358450559,0.036478443134694782,0.18940879098332608,baroque
157,-52.614578,-47.937012,-49.339882,-54.008396,-48.736618,-54.367336,-47.388851,-58.687008,-55.091164,-49.289078,-50.920143,-55.027996,-52.001919,0.23626647400408349,0.0021228732277396301,4062.1951219512193,3124920.9654117445,6917.337213968889,1315229.7406031962,73.424543420798244,8588.731325722265,24.746266686192243,48943.85115516885,0.063096977230933021,0.00064553293290295648,0.046074648427737674,0.22686910421398113,baroque
121,-60.072628,-58.785957,-58.734722,-56.666252,-56.246109,-53.651463,-51.09853,-52.729301,-51.634251,-49.899784,-51.278969,-49.63652,-52.816319,0.32906750264529611,0.0027735043892789016,2547.212543554007,931298.85029562085,7147.3738260834061,1774782.4275646142,403.81417846236633,189343.2509984551,537.5888679933023,13939263.340235673,0.029673813758226867,0.00013241569345788108,0.052664071142277842,0.32072252144593449,baroque
127,-50.819454,-43.117569,-41.947708,-41.653034,-41.350361,-40.136761,-41.798111,-41.08815,-40.435093,-38.388485,-40.296726,-43.551491,-44.631668,0.36815214930718781,0.003323215285555806,3463.4146341463415,1449253.8455001274,6632.0047499198481,1735676.0536013937,262.29758591011336,56180.12095811624,2621.6594927316064,345829002.82855606,0.027483637001548586,6.9107235696526506e-05,0.057647335459289059,0.35936993757255226,baroque
17,-43.748894,-39.789799,-42.168419,-42.55154,-44.648254,-44.440922,-40.718674,-40.911221,-40.259277,-42.568802,-43.515366,-43.232807,-46.985699,0.24469738879662542,0.0010663133075680515,3379.7909407665506,2151176.959778558,7048.8278905002362,1264479.3831988692,77.589278754456956,3697.1591346836294,119.44231106758896,283477.5760949548,0.060590731465350371,0.00028788809551220549,0.032654453104715313,0.2402941012300997,baroque
26,-59.308079,-35.833294,-37.51017,-37.24786,-38.030876,-36.215363,-40.526405,-38.615707,-31.523869,-33.597485,-41.217159,-45.522942,-36.931782,0.22688468162906386,0.00080244028642434786,4404.7038327526134,2175927.3513093516,7008.8350171758557,973754.34747079725,115.36333541583055,14392.634816046067,625.30726979130895,10428228.46781951,0.065283373257839727,0.00020986410703729313,0.028327376977481483,0.22336888389807552,baroque
49,-53.505962,-46.526508,-43.53693,-46.296333,-42.95406,-47.168179,-48.672489,-49.581516,-55.040565,-49.859909,-49.40826,-50.481838,-60.042061,0.28602079486390025,0.0016125948926345611,3330.3135888501743,779603.73441464629,6909.6810968615409,2502537.6879347558,64.635501678673918,5697.5602773368282,13.451745460461023,4092.8388837132447,0.039296527172861015,0.00013582886828863717,0.040157127544616047,0.28023602727258556,baroque
197,-49.154015,-44.38641,-40.231209,-37.935783,-39.118366,-39.836086,-36.455868,-45.375107,-38.70425,-40.16301,-37.804928,-44.646282,-44.227802,0.27074193053936896,0.0015864518186242394,3286.759581881533,2689998.9073559227,6873.326064029683,1230987.4384861102,231.16250799904947,41572.052015069923,2079.6862562717197,95361358.656949699,0.048501091874758033,0.0002353413187673784,0.039830287704512496,0.26504184015221932,baroque
204,-70.665619,-63.287022,-68.645416,-65.871078,-64.600113,-67.096382,-75.801674,-75.552612,-71.966316,-72.740608,-68.115891,-62.804237,-65.203178,0.37498695587078085,0.0059926138634563194,4013.4146341463415,2537163.253165633,7299.4947231409396,1494984.4434403896,226.45442071959718,87387.978252444445,52.128226337696908,189652.5547952858,0.034544149849980645,0.00021112799638699044,0.077411974935770234,0.35977947862223308,baroque
52,-68.065094,-53.705013,-53.31802,-53.857906,-52.113075,-52.600906,-54.066593,-54.102089,-56.81031,-55.635857,-58.629742,-56.786446,-59.392067,0.31890479811300293,0.0030298317396512064,4425.9581881533104,1875658.9250810379,6714.2596849064194,1286642.4963611204,178.27046242278996,51226.282884695007,26.649601110163022,11554.782689032496,0.042013359586720866,0.00018017347807219972,0.055043907379938119,0.30954390724873831,baroque
7,-48.175022,-39.595005,-38.894806,-41.273167,-37.686234,-37.245464,-38.475792,-39.520828,-40.966022,-42.592911,-45.292038,-43.963943,-41.879581,0.29525399347100201,0.0025986639893293985,2290.2439024390242,1443476.2471318096,6620.525106219603,1553829.6859283405,148.26507965169856,19514.036880898231,6115.6202637861106,818893629.97806287,0.034883659383468837,0.00024082205446291749,0.050977092790089537,0.28657800655617449,baroque
33,-47.115414,-42.574383,-42.08881,-42.155727,-40.344276,-41.239006,-42.892597,-38.68655,-36.982059,-36.287949,-36.601448,-36.81617,-36.46476,0.34853001514632159,0.0027072142512752704,3035.0174216027876,516273.78018429258,6734.4396611596558,2016456.9235882594,574.24184551010103,385572.25739539729,13244.541591597515,6176491161.0046568,0.027688174482191252,5.7074878292344082e-05,0.052030897083130044,0.34092434559623647,baroque
149,-47.315571,-39.410892,-39.958321,-45.201031,-48.630966,-53.735703,-51.149921,-52.214138,-47.04797,-47.374222,-47.162132,-46.490704,-50.722,0.18964477100034946,0.00051952172540952921,5045.1219512195121,2789889.0966261579,6278.2918569318927,822895.98664603301,104.24106643941114,9524.4429446208669,137.67261353450328,642881.52376624895,0.08641538424312814,0.0001952013883469916,0.02279301922540165,0.18698764061467094,baroque
95,-56.144028,-47.163818,-50.298153,-49.671989,-49.239395,-49.704014,-49.297691,-49.387161,-51.835228,-52.220646,-52.996761,-53.798222,-55.185055,0.34998211513251426,0.0031211812807025435,4919.8606271777007,1316556.7750003035,6823.7075046918853,1331187.1277609451,83.013894004365795,15439.04635674873,2.0762709860930633,238.1283613645185,0.04020579268292683,8.9599495405592641e-05,0.055867533332898664,0.34120671139227532,baroque
46,-65.558647,-53.397446,-51.232361,-55.961975,-55.454292,-48.950077,-49.594727,-48.470745,-50.991352,-54.085266,-54.332729,-54.982937,-53.292892,0.2213296929083727,0.0010641035652141008,5055.5749128919861,2987860.9064089647,6814.1207175673881,815532.92661652633,53.107726719321278,2672.2128285224112,30.485062866921641,49739.720273101339,0.076796451558265588,0.00035187053950474904,0.032620600319646184,0.2167684231725715,baroque
29,-47.82626,-41.185726,-42.912422,-42.097427,-42.054703,-42.570576,-42.83289,-41.366543,-43.13324,-42.806282,-43.258766,-42.517387,-43.821316,0.26091525490506418,0.0038282785579427706,3160.801393728223,4182845.0023673954,6822.3882760325932,1783594.8703311838,135.50245849069955,36103.125030656498,196.59906217213876,1603920.1115115026,0.056165765340689122,0.00096764502194823495,0.06187308427695172,0.24603221536729999,baroque
4,-72.746246,-73.855438,-69.281693,-69.332748,-75.136154,-79.034996,-77.544266,-70.360527,-65.094406,-65.708405,-66.193207,-73.21656,-70.426201,0.32450551373802594,0.0030810658418940068,3374.9128919860627,2855206.8739452949,7586.8597456060361,1477476.1353265974,197.26985674332704,45592.219640763578,159.36744144398085,2674722.5691308235,0.044578206663763068,0.00029489068546137778,0.055507349440357956,0.31526084392764314,baroque
90,-63.069798,-49.511539,-47.486008,-49.564919,-54.524357,-50.077225,-51.037762,-59.957893,-52.516518,-55.256958,-57.750462,-58.84013,-52.675537,0.27076698758899359,0.0015372560986219087,3407.3170731707319,2085085.8332625134,6123.194159660974,1110773.6075990531,117.54430175238323,18118.915395956548,613.67479455848252,20241586.107473232,0.045369891477932633,0.00017593070656211809,0.039207857613263043,0.26529070114524445,baroque
62,-63.49984,-54.281368,-56.664333,-54.902641,-57.763985,-60.743046,-54.635139,-53.145329,-57.598717,-52.770309,-50.863361,-50.521687,-51.254349,0.25257550892421915,0.0015401216050979559,4346.8641114982574,741784.5912904127,6912.5638973577234,871469.90693317435,30.115493986226308,2139.5968887570039,7.9657620102854905,1764.784014123971,0.054850827526132406,0.00027191412772088188,0.039244383102527626,0.24665805613452693,baroque
58,-66.99971,-56.958298,-63.015743,-62.745724,-65.39856,-64.93322,-64.766342,-64.157623,-62.552979,-64.426498,-62.97644,-66.273979,-63.356018,0.37415148179359414,0.0053467930629939701,3308.1881533101046,2857328.4245286458,7849.3292587463402,1406743.1705936405,129.32927068868349,14205.855557077179,19.412179505846829,3680.0625064842015,0.036783854166666664,0.0003189488616600731,0.073121768735404435,0.36063685690876651,baroque
145,-42.332424,-39.723049,-39.143219,-41.815495,-43.280949,-40.592705,-38.996925,-40.126019,-44.118656,-49.291409,-49.454876,-42.441608,-35.215244,0.21368283684972272,0.0008845556638265446,4928.3972125435539,4327216.2464033803,6811.4423657046982,788872.91982457379,119.85994372956752,10164.013294744806,277.54430662012669,1493806.2669224085,0.077660348311072394,0.00033116543249915608,0.029741480525127605,0.20963205722756018,baroque
54,-46.33437,-41.786911,-41.125736,-40.597168,-41.000008,-39.929958,-41.818565,-40.802925,-39.320778,-39.153164,-38.856434,-38.120667,-38.630753,0.30079608937012242,0.0030036435762853526,3999.6515679442509,5204999.8785951026,7406.3815507759573,1365863.5270958364,39.266367774461067,2898.7765642301615,25.899343705183714,17423.793520641681,0.051052328324622531,0.0006145266002803583,0.054805506806208375,0.2911866342764175,baroque
177,-68.09034,-67.309334,-74.706085,-71.530571,-71.669212,-73.239754,-69.289848,-68.875031,-70.710213,-69.879822,-69.750137,-68.585968,-72.536629,0.3622398246202273,0.004136824380012648,3864.6341463414633,2009925.2145831566,7891.6743909811448,1861281.2478456039,250.61102754664523,50602.965289223597,27.349776107443123,7553.7226836868194,0.035780448485288427,0.00013651746862118632,0.064318149693633503,0.35116483601857362,baroque
123,-61.164005,-53.77813,-49.337078,-50.847759,-52.395466,-50.939316,-52.687675,-51.798405,-53.644382,-53.816982,-50.512455,-49.877567,-49.964127,0.30627468112961431,0.0019379376966739456,4069.3379790940767,1729146.9484879016,6629.7936629865044,1955227.9293129349,139.47963890159863,18706.665043505545,26.925502915906367,12588.660152691431,0.038250021172086722,0.00014304785357056442,0.044022013773496842,0.2999281171539645,baroque
203,-46.558464,-44.500057,-50.64761,-52.215946,-52.477539,-53.071064,-48.626431,-49.793221,-53.587627,-52.130817,-48.060398,-45.987461,-52.500591,0.36297289520052112,0.0034884895540876456,2895.4703832752612,899421.99128312839,7258.7280514459026,2117783.7606528802,506.16773848361947,295516.32982365665,193.84710366713716,569230.85357749288,0.030334307249322495,7.2577814614508884e-05,0.059063436693843389,0.35362450305369564,baroque
103,-47.304462,-37.084122,-37.973316,-35.704533,-36.27375,-35.914108,-33.892624,-33.788769,-36.476151,-39.043842,-40.22892,-42.209145,-44.111897,0.2744825430332668,0.0019208413677457676,4538.8501742160279,4526321.6744163455,6501.8361616972752,1226897.7104063102,256.68503761033054,40058.580149158101,726.17907438457883,15091539.031076601,0.057973332244483158,0.00044914052874288346,0.04382740430079983,0.26784641862516201,baroque
10,-58.067772,-52.953831,-50.918255,-50.649246,-52.958675,-51.782143,-51.367977,-54.114964,-55.455235,-49.52631,-47.038433,-43.551838,-38.020447,0.23907948902328949,0.00096175906594320008,4005.5749128919861,1297460.2095448531,6862.8344307846673,1097971.5049455885,40.119454560148775,1626.7362072967812,19.915161474261744,8353.6919576915225,0.062817581300813011,0.00027249640446259086,0.031012240582440995,0.23508521803438628,baroque
44,-57.362869,-48.958981,-45.979385,-48.118679,-50.969582,-52.795792,-52.266075,-52.9655,-52.261509,-50.134712,-49.346073,-54.411629,-49.443558,0.30934992351540752,0.003204816092793091,3287.9790940766552,2708871.1772632911,7892.4917339069452,77914341.800670102,111.81150308238112,30166.379063560722,269.99582142270316,3584793.0394097026,0.041093129960317464,0.0003165522076420779,0.056611095138612989,0.29911430511704451,baroque
183,-53.762058,-43.87952,-41.632637,-54.501045,-39.325047,-41.03965,-42.153847,-38.67144,-45.249485,-38.37812,-40.639824,-39.579857,-39.785099,0.33083142322876452,0.0026712448443676519,4256.0975609756097,1099379.196056769,6857.9412874405671,1521147.6701786944,76.463391471390253,11776.707411703941,270.67244793957877,1433534.4676454794,0.035983473674022458,0.00010348662098079648,0.051684086954957922,0.3227711140059053,baroque
18,-34.28326,-24.636339,-23.529243,-23.740034,-24.627018,-25.412367,-25.04912,-24.987986,-25.639767,-26.219343,-26.936556,-25.835466,-24.89674,0.34402970115297576,0.003559397397567967,3418.8153310104531,3297485.7045733221,7168.0013726884617,2647984.2140478608,212.66046720775486,104324.96407677788,97534.045992646003,417480158417.4101,0.033375148204607047,0.00016343343491375545,0.059660685527137276,0.3335071568959459,baroque
126,-62.687485,-52.228218,-43.241081,-46.926033,-52.014626,-48.623955,-45.033737,-46.977913,-45.957512,-40.7537,-41.107319,-43.874363,-41.238918,0.36094765914903332,0.0038221546575122295,2629.4425087108016,1064594.811154682,6674.5236549864803,1369717.4383565201,217.84744322064586,47465.24183065688,1466.6878691651184,22359306.953213174,0.023799693912117694,8.2647598549330674e-05,0.061823576874136206,0.35099321979424269,baroque
45,-42.208782,-35.413322,-37.280785,-38.346054,-42.377361,-42.971828,-43.80101,-44.387772,-41.05751,-42.67881,-43.531654,-44.349838,-44.235783,0.28758369870209849,0.0037413722910692258,3355.7491289198606,3146630.7105828649,7077.069526580799,1780528.7957397129,267.65063739985953,215262.6194424009,1319.7220764641925,129855147.38717064,0.0480530753968254,0.0004823461747005254,0.061166758055901785,0.275181701639725,baroque
39,-63.135017,-52.088493,-49.896767,-55.479954,-54.119247,-53.736763,-53.153538,-54.239075,-49.228432,-52.035191,-47.635544,-50.685806,-51.637737,0.29795129182977453,0.0022580232985914689,3903.6585365853657,2012835.0471658027,6492.1829257895679,1599036.9013987002,461.63583248380633,188757.66833674055,11473.326680593977,2676745575.73422,0.042304853852109948,0.00017966523324618945,0.047518662634710891,0.29043457179907495,baroque
156,-65.256416,-57.279778,-58.3265,-63.903954,-60.711288,-58.195759,-60.672203,-61.790031,-61.816399,-58.450943,-61.99144,-60.622684,-53.432144,0.26944302229561917,0.0015069084203491198,4893.3797909407667,3330949.2041908968,7011.2286025817848,971318.04935918644,44.359746298446609,2804.006329298993,3.7247285295002563,377.565440284278,0.05847049820944638,0.00024396371918753614,0.03881891833048829,0.26405960220175068,baroque
51,-55.863197,-44.414265,-39.057297,-39.433472,-42.124554,-40.068195,-41.274143,-38.057171,-41.081322,-39.525925,-40.732506,-41.021553,-40.241394,0.34650387478530109,0.0032177015694419171,2745.9930313588852,2010811.4703347131,8807.6037602382166,144880434.79741275,99.746129848720827,95700.281906917648,873.49528295619643,46092740.812585101,0.026493841947348044,9.7860185096075309e-05,0.056724787962952467,0.33744796705787711,baroque
75,-70.127228,-56.31345,-46.14748,-39.797615,-38.362644,-41.795677,-41.513451,-41.263237,-41.885368,-52.269146,-46.556438,-48.394505,-51.411034,0.2147801906199267,0.00091169597387097368,4149.4773519163764,2631698.3331107576,6702.9732445315522,928578.37345891271,138.83807659666067,23353.09623059872,607.56444884653047,25401871.2215675,0.076133311556329852,0.00034667371074420853,0.030194303665939601,0.21061532844664985,baroque
176,-58.937447,-47.131111,-51.105972,-52.799927,-53.402615,-48.271938,-47.000027,-47.627129,-50.830349,-52.698589,-50.881672,-49.000832,-49.917061,0.36188643202156784,0.0042260892743157998,3970.5574912891984,2076546.030666877,7518.3885450315165,1444460.4216581986,142.10346291511038,60564.08874702402,40.267026163500311,33050.782555346173,0.035503320993031356,0.00045313439797866955,0.06500837849320501,0.35055445338254637,baroque
185,-56.957302,-44.982937,-45.3946,-45.746353,-51.642338,-45.162704,-44.419014,-45.650974,-48.396366,-46.862484,-45.800621,-43.366947,-48.562454,0.27293152392395142,0.0011567818856709671,4227.1777003484322,738860.67573965935,6402.0542347576102,1097545.061314062,79.511418112432864,5604.7494143648319,31.499199887438515,17215.758696230256,0.045106374612853273,0.00010088855365684568,0.034011496375063642,0.26872416985947623,baroque
